,duration,energy_arm,energy_g3d,energy_kfc,energy_mem,experiment,temperature,timestamp
118,210,130.509117583,8.29803375,6.78180833333,24.215681,writeily-pro-lint-unused-resource,0.0,2016_07_28-04_21
119,209,129.732346167,8.20602925,7.19261891667,24.1545805833,writeily-pro-lint-unused-resource,0.0,2016_07_28-04_46
120,194,108.350048333,7.1828645,7.25502183333,22.4829091667,writeily-pro-lint-useless-parent,0.0,2016_07_27-16_53
121,195,108.606727583,7.24366641667,7.25572791667,22.5673066667,writeily-pro-lint-useless-parent,0.0,2016_07_27-17_16
122,196,110.763603083,7.25964225,7.25931083333,22.7195426667,writeily-pro-lint-useless-parent,0.0,2016_07_27-17_40
123,198,109.860944917,7.4355155,7.19671575,22.8985735,writeily-pro-lint-useless-parent,0.0,2016_07_27-18_03
124,198,110.0037395,7.46105408333,7.35435241667,22.9690179167,writeily-pro-lint-useless-parent,0.0,2016_07_27-18_27
125,199,112.97530225,7.52264725,7.2819765,23.0650463333,writeily-pro-lint-useless-parent,0.0,2016_07_27-18_51
126,199,110.764524417,7.47508283333,6.92336141667,23.0371569167,writeily-pro-lint-useless-parent,0.0,2016_07_27-19_15
127,199,112.15493125,7.39134466667,7.0756425,22.9883235,writeily-pro-lint-useless-parent,0.0,2016_07_27-19_38
128,201,112.81123225,7.53598475,7.25200108333,23.1446000833,writeily-pro-lint-useless-parent,0.0,2016_07_27-20_02
129,201,115.463984917,7.716049,7.22706775,23.2735246667,writeily-pro-lint-useless-parent,0.0,2016_07_27-20_26
130,204,117.9045475,7.76638833333,7.00259433333,23.4612065,writeily-pro-lint-useless-parent,0.0,2016_07_27-20_50
131,203,115.163942417,7.52953441667,7.26746866667,23.3854448333,writeily-pro-lint-useless-parent,0.0,2016_07_27-21_15
132,202,117.46261275,7.76356958333,7.210609,23.3503948333,writeily-pro-lint-useless-parent,0.0,2016_07_27-21_39
133,203,117.351521,7.85380158333,7.47051483333,25.8458046667,writeily-pro-lint-useless-parent,0.0,2016_07_27-22_03
134,203,124.005501583,7.71201991667,7.37736775,23.4710533333,writeily-pro-lint-useless-parent,0.0,2016_07_27-22_27
135,203,118.583877917,7.77833058333,7.29961366667,23.530352,writeily-pro-lint-useless-parent,0.0,2016_07_27-22_52
136,204,119.587020583,7.77120891667,7.10911908333,23.4998243333,writeily-pro-lint-useless-parent,0.0,2016_07_27-23_16
137,207,123.73272775,8.13706791667,7.19899875,23.9429805833,writeily-pro-lint-useless-parent,0.0,2016_07_27-23_41
138,208,121.453423833,8.196184,7.62815275,24.0719610833,writeily-pro-lint-useless-parent,0.0,2016_07_28-00_05
139,209,122.0706285,8.12890066667,7.49277525,24.1264143333,writeily-pro-lint-useless-parent,0.0,2016_07_28-00_30
140,208,121.013996083,8.157649,7.631877,24.0245743333,writeily-pro-lint-useless-parent,0.0,2016_07_28-00_55
141,207,123.459581083,8.05072583333,7.54012858333,23.9196998333,writeily-pro-lint-useless-parent,0.0,2016_07_28-01_19
142,209,125.091316,8.16206858333,7.01907041667,24.0203336667,writeily-pro-lint-useless-parent,0.0,2016_07_28-01_44
143,208,126.688325667,8.37770666667,7.19766683333,23.9970114167,writeily-pro-lint-useless-parent,0.0,2016_07_28-02_09
144,209,127.207768333,8.16320566667,7.09694458333,24.1052085,writeily-pro-lint-useless-parent,0.0,2016_07_28-02_34
145,210,128.920568,8.39458791667,7.48806808333,24.2754216667,writeily-pro-lint-useless-parent,0.0,2016_07_28-02_59
146,209,127.534445667,8.14115066667,7.2257885,24.0845955,writeily-pro-lint-useless-parent,0.0,2016_07_28-03_24
147,209,129.814603083,8.12209958333,7.02265525,24.0891595833,writeily-pro-lint-useless-parent,0.0,2016_07_28-03_49
148,207,129.301690333,7.93179933333,6.87888566667,23.86930675,writeily-pro-lint-useless-parent,0.0,2016_07_28-04_14
149,210,130.471878833,8.37460025,7.15436258333,24.2140281667,writeily-pro-lint-useless-parent,0.0,2016_07_28-04_39
150,196,103.469795,7.31281641667,7.53089908333,22.6563686667,writeily-pro-lint-viewholder,0.0,2016_07_27-16_56
151,197,104.404145667,7.20355616667,7.461038,22.7263263333,writeily-pro-lint-viewholder,0.0,2016_07_27-17_20
152,199,103.909624917,7.4360575,7.68448283333,22.9445808333,writeily-pro-lint-viewholder,0.0,2016_07_27-17_43
153,200,104.259975083,7.615203,7.66576725,23.14075025,writeily-pro-lint-viewholder,0.0,2016_07_27-18_07
154,200,107.126309833,7.47392358333,7.44384033333,23.1561916667,writeily-pro-lint-viewholder,0.0,2016_07_27-18_30
155,199,107.920974083,7.32628641667,7.02908941667,22.9100310833,writeily-pro-lint-viewholder,0.0,2016_07_27-18_54
156,200,109.41192175,7.48223591667,7.1128435,23.062021,writeily-pro-lint-viewholder,0.0,2016_07_27-19_18
157,202,109.36515075,7.74817866667,7.57286975,23.350377,writeily-pro-lint-viewholder,0.0,2016_07_27-19_42
158,202,108.55601875,7.51222858333,7.38390158333,23.3198324167,writeily-pro-lint-viewholder,0.0,2016_07_27-20_06
159,204,109.291912833,7.81485275,7.61180241667,23.5361616667,writeily-pro-lint-viewholder,0.0,2016_07_27-20_30
160,205,112.427604667,7.86915483333,7.17690616667,23.67139025,writeily-pro-lint-viewholder,0.0,2016_07_27-20_54
161,205,112.430178917,7.804095,7.14740225,23.6183638333,writeily-pro-lint-viewholder,0.0,2016_07_27-21_18
162,203,113.447249583,7.73301066667,7.16898908333,23.3830308333,writeily-pro-lint-viewholder,0.0,2016_07_27-21_43
163,202,112.925942,7.60141108333,7.16193166667,23.2584996667,writeily-pro-lint-viewholder,0.0,2016_07_27-22_07
164,204,112.4681495,7.83643783333,7.52842641667,23.5250431667,writeily-pro-lint-viewholder,0.0,2016_07_27-22_31
165,205,115.105575,7.70567966667,7.267029,23.619901,writeily-pro-lint-viewholder,0.0,2016_07_27-22_55
166,207,112.617366083,7.87550708333,7.55074608333,23.81740975,writeily-pro-lint-viewholder,0.0,2016_07_27-23_19
167,207,116.516329083,7.84616425,7.45572541667,23.8611900833,writeily-pro-lint-viewholder,0.0,2016_07_27-23_44
168,210,115.480959333,8.05598683333,7.67123316667,24.0148218333,writeily-pro-lint-viewholder,0.0,2016_07_28-00_09
169,210,118.61347275,8.09333541667,7.42267616667,24.185468,writeily-pro-lint-viewholder,0.0,2016_07_28-00_33
170,208,121.033671417,8.16487141667,6.96947741667,23.9800001667,writeily-pro-lint-viewholder,0.0,2016_07_28-00_58
171,213,117.62011625,8.09695433333,7.92909308333,24.3511176667,writeily-pro-lint-viewholder,0.0,2016_07_28-01_23
172,207,119.624659083,8.26921533333,7.42105691667,23.8532138333,writeily-pro-lint-viewholder,0.0,2016_07_28-01_48
173,209,118.771770833,7.8633265,7.58552016667,23.9839841667,writeily-pro-lint-viewholder,0.0,2016_07_28-02_13
174,210,121.820124917,8.03913225,7.19619166667,24.005214,writeily-pro-lint-viewholder,0.0,2016_07_28-02_38
175,212,122.877567667,8.27141975,7.23677325,24.4108418333,writeily-pro-lint-viewholder,0.0,2016_07_28-03_02
176,213,123.436955,8.28108166667,7.61486283333,24.4002105,writeily-pro-lint-viewholder,0.0,2016_07_28-03_28
177,211,123.649222083,8.23620508333,7.15628616667,24.25942675,writeily-pro-lint-viewholder,0.0,2016_07_28-03_53
178,209,124.731829167,8.06811175,6.93106683333,23.8677276667,writeily-pro-lint-viewholder,0.0,2016_07_28-04_17
179,211,124.630740917,8.35494983333,7.29483808333,24.3123531667,writeily-pro-lint-viewholder,0.0,2016_07_28-04_42
180,194,106.523642333,7.05591025,7.177031,22.4332678333,writeily-pro,0.0,2016_07_27-17_03
181,196,108.291541083,7.26876716667,7.34082925,22.55968275,writeily-pro,0.0,2016_07_27-17_26
182,196,107.764817583,7.30475991667,7.3919985,22.6764404167,writeily-pro,0.0,2016_07_27-17_50
183,197,112.890149333,7.5455505,7.12291858333,22.8431801667,writeily-pro,0.0,2016_07_27-18_14
184,198,111.986124083,7.60936666667,6.97838258333,22.9945090833,writeily-pro,0.0,2016_07_27-18_37
185,198,111.59660775,7.43491683333,7.14945433333,22.9255474167,writeily-pro,0.0,2016_07_27-19_01
186,199,115.069897667,7.65480725,6.98315283333,23.05461325,writeily-pro,0.0,2016_07_27-19_25
187,200,114.10138275,7.64914733333,7.49425575,23.136393,writeily-pro,0.0,2016_07_27-19_49
188,201,115.105156333,7.55413433333,7.20173058333,23.1280439167,writeily-pro,0.0,2016_07_27-20_12
189,203,114.709226417,7.7233075,7.26082416667,23.492489,writeily-pro,0.0,2016_07_27-20_37
190,204,117.786253,7.85206808333,6.95987308333,23.6369189167,writeily-pro,0.0,2016_07_27-21_01
191,202,117.464826583,7.69614675,7.32667166667,23.3389788333,writeily-pro,0.0,2016_07_27-21_25
192,202,115.715990417,7.81108766667,7.43494083333,23.40756225,writeily-pro,0.0,2016_07_27-21_49
193,201,116.92203375,7.70520425,7.07476825,23.2498853333,writeily-pro,0.0,2016_07_27-22_14
194,202,117.419853583,7.76943858333,7.31506566667,23.3336246667,writeily-pro,0.0,2016_07_27-22_38
195,203,120.13468025,7.92340058333,7.04116875,23.5187679167,writeily-pro,0.0,2016_07_27-23_02
196,205,121.16633625,7.82569908333,7.12971741667,23.5775644167,writeily-pro,0.0,2016_07_27-23_26
197,206,122.041202667,7.907224,7.55644033333,23.6866009167,writeily-pro,0.0,2016_07_27-23_51
198,209,123.07540875,8.03609916667,6.92720333333,24.0794485833,writeily-pro,0.0,2016_07_28-00_16
199,207,123.694465833,8.06712325,7.24242925,23.892154,writeily-pro,0.0,2016_07_28-00_41
200,209,123.813942,7.99166841667,7.30733733333,24.1466974167,writeily-pro,0.0,2016_07_28-01_05
201,206,124.288649167,8.07376933333,7.25352141667,23.7711526667,writeily-pro,0.0,2016_07_28-01_30
202,221,123.677399833,8.124695,7.45512283333,25.140537,writeily-pro,0.0,2016_07_28-01_55
203,209,126.50183425,8.18611166667,7.244182,24.0497161667,writeily-pro,0.0,2016_07_28-02_20
204,211,127.712611,8.36786575,7.18869891667,24.29919825,writeily-pro,0.0,2016_07_28-02_45
205,211,130.193269917,8.21920075,7.45745908333,24.3496478333,writeily-pro,0.0,2016_07_28-03_10
206,209,129.609927417,8.20941325,7.01087708333,24.10144425,writeily-pro,0.0,2016_07_28-03_35
207,208,128.924938,8.07400175,7.21700108333,24.01394075,writeily-pro,0.0,2016_07_28-04_00
208,209,129.399177333,8.15400983333,7.12300658333,24.0382975,writeily-pro,0.0,2016_07_28-04_25
209,209,131.938405,8.16477866667,7.09235258333,24.08043325,writeily-pro,0.0,2016_07_28-04_50
