timestamp,armW,memW,g3dW,kfcW,dumb
1462358692,0.776160,0.109382,0.002718,0.017220,
1462358693,0.678069,0.105776,0.002718,0.017220,
1462358693,0.452250,0.115392,0.075115,0.073920,
1462358693,0.944704,0.139432,0.070434,0.065243,
1462358693,0.600000,0.096160,0.002718,0.017220,
1462358694,0.025536,0.123806,0.002718,0.190402,
1462358694,1.257765,0.122604,0.013590,0.017192,
1462358694,1.130792,0.096160,0.009060,0.017192,
1462358695,1.201215,0.111786,0.053395,0.017192,
1462358695,0.738144,0.117796,0.106790,0.021510,
1462358695,0.016398,0.090150,0.010860,0.016235,
1462358695,0.008199,0.096160,0.002718,0.023775,
1462358696,0.008199,0.116594,0.002718,0.151272,
1462358696,0.520908,0.088948,0.002718,0.021474,
1462358696,0.014576,0.087746,0.002718,0.011340,
1462358697,0.008199,0.087746,0.001810,0.016065,
1462358697,0.007288,0.087746,0.001810,0.014175,
1462358697,0.007288,0.088948,0.001810,0.015120,
1462358697,0.007288,0.087746,0.001812,0.044850,
1462358698,0.332079,0.096160,0.001810,0.073860,
1462358698,0.573342,0.110584,0.001810,0.017220,
1462358698,0.150150,0.103372,0.001812,0.019323,
1462358699,0.007288,0.088948,0.001812,0.011340,
1462358699,0.007288,0.088948,0.001812,0.013230,
1462358699,0.007288,0.096160,0.001812,0.023056,
1462358699,0.007288,0.093756,0.001810,0.102485,
1462358700,0.007288,0.116594,0.001810,0.111484,
1462358700,0.007288,0.087746,0.001810,0.014175,
1462358700,0.007288,0.087746,0.001812,0.015120,
1462358701,0.007288,0.088948,0.001810,0.017010,
1462358701,0.007288,0.096160,0.001810,0.095632,
1462358701,0.387055,0.094958,0.001810,0.018180,
1462358702,0.051870,0.087746,0.001812,0.012285,
1462358702,0.007288,0.088948,0.001810,0.011340,
1462358702,0.007288,0.088948,0.001812,0.014175,
1462358702,0.007288,0.088948,0.001810,0.012285,
1462358703,0.007288,0.092554,0.001810,0.047187,
1462358703,0.157481,0.093756,0.001812,0.087472,
1462358703,0.042320,0.088948,0.001810,0.016677,
1462358704,0.007288,0.088948,0.001812,0.014175,
1462358704,0.007288,0.086544,0.001812,0.014175,
1462358704,0.007288,0.088948,0.001812,0.012285,
1462358704,0.007288,0.088948,0.001812,0.015120,
1462358705,0.007288,0.115392,0.001810,0.133052,
1462358705,0.229432,0.091352,0.001810,0.017340,
1462358705,0.017309,0.088948,0.001810,0.014205,
1462358706,0.007288,0.090150,0.001810,0.014175,
1462358706,0.007288,0.090150,0.001810,0.024570,
1462358706,0.111120,0.098564,0.001810,0.085058,
1462358707,0.316540,0.090150,0.001812,0.022440,
1462358707,0.014576,0.088948,0.001810,0.009450,
1462358707,0.007288,0.088948,0.001810,0.013230,
1462358707,0.007288,0.088948,0.001810,0.015120,
1462358708,0.007288,0.088948,0.001810,0.013230,
1462358708,0.007288,0.094958,0.001812,0.086818,
1462358708,0.223720,0.090150,0.001812,0.032184,
1462358709,0.035529,0.088948,0.001812,0.014295,
1462358709,0.007288,0.088948,0.001812,0.016065,
1462358709,0.007288,0.088948,0.001810,0.013230,
1462358709,0.007288,0.088948,0.001810,0.008505,
1462358710,0.007288,0.088948,0.001812,0.016065,
1462358710,0.007288,0.098564,0.001810,0.136353,
1462358710,0.122808,0.104574,0.001810,0.024465,
1462358711,0.025508,0.087746,0.001812,0.013230,
1462358711,0.007288,0.088948,0.001810,0.014175,
1462358711,0.007288,0.088948,0.001810,0.028350,
1462358712,0.007304,0.097362,0.001810,0.090706,
1462358712,0.387302,0.094958,0.001812,0.020538,
1462358712,0.007288,0.087746,0.001812,0.014175,
1462358712,0.007288,0.088948,0.001812,0.013230,
1462358713,0.007288,0.087746,0.001812,0.016065,
1462358713,0.007288,0.088948,0.001812,0.014175,
1462358713,0.007288,0.092554,0.001812,0.090219,
1462358714,0.125664,0.091352,0.001810,0.045486,
1462358714,0.067340,0.087746,0.001812,0.015120,
1462358714,0.007288,0.088948,0.001812,0.014175,
1462358714,0.007288,0.088948,0.001812,0.010395,
1462358715,0.007288,0.088948,0.001812,0.015120,
1462358715,0.007288,0.088948,0.001812,0.017955,
1462358715,0.007288,0.115392,0.001812,0.151932,
1462358716,0.226576,0.092554,0.001810,0.014261,
1462358716,0.007288,0.088948,0.001812,0.015120,
1462358716,0.007288,0.088948,0.001812,0.014175,
1462358717,0.007288,0.092554,0.001810,0.044145,
1462358717,0.217350,0.097362,0.001812,0.066474,
1462358717,0.275065,0.088948,0.001810,0.018936,
1462358717,0.007288,0.088948,0.001812,0.008505,
1462358718,0.007288,0.090150,0.001812,0.014175,
1462358718,0.007288,0.088948,0.001812,0.016065,
1462358718,0.007288,0.090150,0.001812,0.014175,
1462358719,0.007288,0.096160,0.001812,0.109466,
1462358719,0.222768,0.090150,0.001812,0.018080,
1462358719,0.030063,0.088948,0.001812,0.014175,
1462358719,0.007288,0.088948,0.001812,0.014175,
1462358720,0.007288,0.088948,0.001812,0.014175,
1462358720,0.007288,0.087746,0.001812,0.016065,
1462358720,0.007288,0.105776,0.001810,0.033075,
1462358721,0.007288,0.099766,0.001810,0.140368,
1462358721,0.094248,0.099766,0.001810,0.013224,
1462358721,0.011843,0.087746,0.001810,0.014175,
1462358721,0.007288,0.090150,0.001812,0.014175,
1462358722,0.007288,0.090150,0.001812,0.037518,
1462358722,0.123024,0.098564,0.001812,0.083708,
1462358722,0.311360,0.094958,0.001812,0.020444,
1462358723,0.007288,0.090150,0.001812,0.008505,
1462358723,0.007288,0.090150,0.001812,0.013230,
1462358723,0.007288,0.088948,0.001810,0.014175,
1462358724,0.007288,0.088948,0.001810,0.014175,
1462358724,0.007288,0.093756,0.001812,0.119556,
1462358724,0.130424,0.093756,0.001812,0.013620,
1462358724,0.053749,0.087746,0.001810,0.015120,
1462358725,0.007288,0.088948,0.001812,0.014175,
1462358725,0.007288,0.090150,0.001812,0.015120,
1462358725,0.007288,0.091352,0.001812,0.014175,
1462358726,0.007288,0.088948,0.001812,0.047250,
1462358726,0.007288,0.114190,0.001812,0.170892,
1462358726,0.007288,0.092554,0.001812,0.018558,
1462358726,0.007288,0.090150,0.002715,0.017010,
1462358727,0.007288,0.088948,0.001810,0.014175,
1462358727,0.007288,0.091352,0.001810,0.078975,
1462358727,0.376163,0.097362,0.001812,0.027060,
1462358728,0.158080,0.090150,0.001810,0.016847,
1462358728,0.007288,0.088948,0.001810,0.013230,
1462358728,0.007288,0.088948,0.001812,0.013230,
1462358729,0.007288,0.090150,0.001812,0.014175,
1462358729,0.007288,0.088948,0.001812,0.019845,
1462358729,0.007288,0.098564,0.001812,0.111390,
1462358729,0.172312,0.090150,0.001812,0.018139,
1462358730,0.007288,0.090150,0.001810,0.016065,
1462358730,0.007288,0.088948,0.001812,0.013230,
1462358730,0.007288,0.090150,0.001812,0.014175,
1462358731,0.007288,0.090150,0.001810,0.017010,
1462358731,0.007288,0.088948,0.001810,0.010395,
1462358731,0.390100,0.115392,0.007240,0.081246,
1462358731,0.765536,0.117796,0.093009,0.101727,
1462358732,0.332248,0.106978,0.028055,0.033210,
1462358732,0.287504,0.128614,0.088494,0.117104,
1462358732,0.415584,0.122604,0.050680,0.017192,
1462358733,1.212005,0.151452,0.085975,0.017220,
1462358733,0.497373,0.112988,0.068628,0.030807,
1462358733,0.044639,0.112988,0.028960,0.014175,
1462358733,0.008199,0.092554,0.002718,0.018900,
1462358734,0.008199,0.093756,0.008145,0.093960,
1462358734,1.219932,0.133422,0.103170,0.017192,
1462358734,1.123200,0.149048,0.110410,0.081312,
1462358735,0.495471,0.143038,0.113125,0.030750,
1462358735,1.171386,0.147846,0.088690,0.017220,
1462358735,1.066065,0.133422,0.062445,0.017220,
1462358735,0.653040,0.121402,0.089595,0.017220,
1462358736,0.902514,0.135826,0.080545,0.072688,
1462358736,0.106470,0.103372,0.002715,0.171255,
1462358736,0.297045,0.110584,0.002718,0.059088,
1462358737,0.830073,0.104574,0.002715,0.017220,
1462358737,1.122300,0.104574,0.028960,0.017220,
1462358737,0.506016,0.110584,0.078561,0.017220,
1462358737,1.138660,0.128614,0.056110,0.017220,
1462358738,0.776880,0.104574,0.002718,0.017220,
1462358738,0.414843,0.093756,0.002718,0.055544,
1462358738,0.008199,0.110584,0.002718,0.144942,
1462358739,0.881637,0.105776,0.020815,0.017220,
1462358739,0.609308,0.115392,0.137560,0.025431,
1462358739,0.131950,0.114190,0.033485,0.030752,
1462358739,0.008199,0.090150,0.002718,0.016065,
1462358740,0.008199,0.090150,0.002718,0.067188,
1462358740,0.215260,0.121402,0.002718,0.048009,
1462358740,1.109955,0.131018,0.095025,0.017192,
1462358741,1.407000,0.138230,0.076020,0.017220,
1462358741,0.372084,0.110584,0.027150,0.017220,
1462358741,1.039244,0.133422,0.074949,0.017220,
1462358741,0.683540,0.117796,0.037105,0.017220,
1462358742,0.937950,0.129816,0.118686,0.017220,
1462358742,0.424722,0.111786,0.034390,0.118700,
1462358742,0.162976,0.109382,0.002715,0.067650,
1462358743,1.640574,0.128614,0.021720,0.017192,
1462358743,1.593200,0.102170,0.002718,0.017220,
1462358743,0.979880,0.122604,0.065160,0.017220,
1462358743,0.439914,0.121402,0.077658,0.074727,
1462358744,0.019131,0.117796,0.016290,0.159060,
1462358744,0.989312,0.105776,0.002718,0.017220,
1462358744,0.522342,0.099766,0.002718,0.017220,
1462358745,0.363132,0.098564,0.002718,0.048590,
1462358745,0.021912,0.114190,0.016290,0.105952,
1462358745,1.475040,0.109382,0.133940,0.020587,
1462358745,0.162884,0.126210,0.030770,0.025515,
1462358746,0.008199,0.093756,0.002718,0.016065,
1462358746,0.008199,0.090150,0.002718,0.089292,
1462358746,0.356448,0.106978,0.002718,0.017220,
1462358747,1.045396,0.112988,0.085975,0.017192,
1462358747,1.222200,0.152654,0.093215,0.017192,
1462358747,0.701879,0.129816,0.024435,0.017220,
1462358747,0.808302,0.115392,0.100455,0.017220,
1462358748,0.841290,0.144240,0.085975,0.017192,
1462358748,1.212264,0.141836,0.042535,0.017220,
1462358748,0.868180,0.133422,0.069685,0.017220,
1462358749,0.310185,0.099766,0.026245,0.017220,
1462358749,1.009125,0.110584,0.002718,0.017192,
1462358749,1.387428,0.112988,0.007248,0.017220,
1462358749,0.771580,0.103372,0.080367,0.112765,
1462358750,0.112791,0.140634,0.068628,0.102256,
1462358750,0.871200,0.114190,0.004530,0.017220,
1462358750,0.524178,0.106978,0.002718,0.017220,
1462358751,0.327928,0.090150,0.002715,0.062820,
1462358751,0.009110,0.112988,0.007248,0.133164,
1462358751,0.821539,0.108180,0.016290,0.017220,
1462358751,0.759095,0.105776,0.079640,0.017220,
1462358752,0.045550,0.094958,0.002715,0.016065,
1462358752,0.008199,0.092554,0.002718,0.069345,
1462358752,0.197584,0.116594,0.002718,0.040590,
1462358753,1.059858,0.132220,0.104980,0.017192,
1462358753,1.629041,0.163472,0.077830,0.017192,
1462358753,1.844612,0.127412,0.077830,0.017192,
1462358753,1.348812,0.135826,0.046155,0.017220,
1462358754,0.931378,0.132220,0.112220,0.017220,
1462358754,0.819702,0.115392,0.073143,0.017220,
1462358754,0.879700,0.135826,0.053395,0.017220,
1462358755,0.474768,0.106978,0.107695,0.104130,
1462358755,0.008199,0.122604,0.030770,0.150570,
1462358755,0.838241,0.103372,0.002718,0.017220,
1462358755,0.422608,0.137028,0.028055,0.186636,
1462358756,0.358155,0.127412,0.078561,0.017192,
1462358756,0.966216,0.106978,0.055205,0.017220,
1462358756,0.591850,0.091352,0.002718,0.017220,
1462358757,0.153790,0.114190,0.002718,0.141848,
1462358757,0.092500,0.108180,0.002718,0.057857,
1462358757,0.698256,0.108180,0.020815,0.017220,
1462358757,0.754075,0.097362,0.005436,0.020485,
1462358758,0.185070,0.129816,0.116745,0.029160,
1462358758,0.008199,0.094958,0.002715,0.121208,
1462358758,0.450156,0.118998,0.002715,0.017220,
1462358759,1.092258,0.127412,0.029865,0.017192,
1462358759,1.506620,0.150250,0.110410,0.040623,
1462358759,0.177753,0.114190,0.030770,0.060270,
1462358759,1.162820,0.127412,0.056110,0.017192,
1462358760,1.173105,0.143038,0.109505,0.017192,
1462358760,0.772016,0.129816,0.072240,0.017220,
1462358760,1.025046,0.129816,0.074210,0.040222,
1462358761,0.240207,0.109382,0.104980,0.138061,
1462358761,0.008199,0.109382,0.008145,0.110880,
1462358761,0.660860,0.104574,0.002715,0.017220,
1462358761,0.473838,0.106978,0.007240,0.028525,
1462358762,0.095550,0.131018,0.079640,0.184353,
1462358762,0.369764,0.118998,0.073143,0.017220,
1462358762,0.547400,0.106978,0.002715,0.017220,
1462358763,0.609960,0.112988,0.002718,0.017220,
1462358763,0.795600,0.111786,0.002718,0.017220,
1462358763,0.540702,0.103372,0.002718,0.017220,
1462358763,1.373043,0.100968,0.021720,0.017192,
1462358764,1.061000,0.114190,0.004530,0.017220,
1462358764,0.322896,0.118998,0.115840,0.044184,
1462358764,0.008199,0.088948,0.036200,0.014175,
1462358765,0.131350,0.132220,0.002718,0.040590,
1462358765,1.365280,0.132220,0.001810,0.017192,
1462358765,1.532686,0.143038,0.111315,0.017220,
1462358765,0.468480,0.111786,0.052490,0.017220,
1462358766,0.966690,0.139432,0.038010,0.017192,
1462358766,1.029348,0.140634,0.091405,0.017220,
1462358766,0.944255,0.122604,0.081450,0.017220,
1462358767,0.785519,0.137028,0.047060,0.017220,
1462358767,0.692580,0.104574,0.120365,0.017220,
1462358767,0.383238,0.115392,0.036200,0.017192,
1462358767,1.104840,0.103372,0.030770,0.017220,
1462358768,0.715575,0.110584,0.002718,0.017220,
1462358768,0.624205,0.121402,0.015385,0.082709,
1462358768,0.859571,0.112988,0.067725,0.017220,
1462358769,0.919590,0.094958,0.002715,0.019392,
1462358769,0.413100,0.111786,0.002718,0.131500,
1462358769,0.022950,0.111786,0.002715,0.055350,
1462358769,0.810966,0.105776,0.021720,0.017220,
1462358770,0.569491,0.097362,0.002718,0.017192,
1462358770,0.978627,0.114190,0.053395,0.035392,
1462358770,0.091000,0.118998,0.101360,0.014175,
1462358771,0.008199,0.090150,0.002718,0.094500,
1462358771,0.387871,0.110584,0.002715,0.017192,
1462358771,1.030216,0.129816,0.038915,0.017192,
1462358771,1.172232,0.147846,0.110410,0.026004,
1462358772,0.527366,0.110584,0.044345,0.017192,
1462358772,0.876942,0.144240,0.096835,0.017192,
1462358772,1.209065,0.128614,0.082173,0.017220,
1462358773,0.727324,0.128614,0.065160,0.017220,
1462358773,0.740661,0.121402,0.116745,0.086970,
1462358773,0.016398,0.109382,0.019910,0.170599,
1462358773,0.686256,0.125008,0.002715,0.017192,
1462358774,1.572376,0.120200,0.036200,0.017220,
1462358774,0.816651,0.105776,0.009060,0.017220,
1462358774,0.328594,0.123806,0.073305,0.174192,
1462358775,0.395846,0.127412,0.074046,0.017192,
1462358775,0.890997,0.114190,0.012670,0.017220,
1462358775,1.022868,0.092554,0.002718,0.091368,
1462358775,0.028241,0.112988,0.002718,0.070167,
1462358776,1.285596,0.109382,0.021720,0.017220,
1462358776,0.796668,0.125008,0.087785,0.016665,
1462358776,0.120384,0.093756,0.077830,0.016065,
1462358777,0.008199,0.088948,0.002715,0.026684,
1462358777,0.008199,0.127412,0.002715,0.148176,
1462358777,0.435600,0.093756,0.002715,0.017370,
1462358777,0.127452,0.090150,0.002718,0.013230,
1462358778,0.008199,0.088948,0.001812,0.014175,
1462358778,0.008199,0.088948,0.001812,0.015120,
1462358778,0.008199,0.088948,0.001810,0.015120,
1462358779,0.007288,0.103372,0.001812,0.075684,
1462358779,0.007288,0.106978,0.001812,0.062781,
1462358779,0.402800,0.112988,0.001810,0.017220,
1462358779,0.263937,0.088948,0.001812,0.017730,
1462358780,0.010021,0.088948,0.001810,0.013230,
1462358780,0.007288,0.088948,0.001812,0.014175,
1462358780,0.007288,0.090150,0.001812,0.016065,
1462358781,0.007288,0.090150,0.001810,0.016065,
1462358781,0.007288,0.118998,0.001810,0.134160,
1462358781,0.007288,0.090150,0.001810,0.008505,
1462358782,0.007288,0.087746,0.001810,0.015120,
1462358782,0.007288,0.087746,0.001810,0.021735,
1462358782,0.286941,0.091352,0.001810,0.103922,
1462358782,0.129330,0.098564,0.001810,0.017640,
1462358783,0.007288,0.087746,0.001810,0.013230,
1462358783,0.007288,0.090150,0.001812,0.014175,
1462358783,0.007288,0.088948,0.001810,0.012285,
1462358784,0.007288,0.088948,0.001812,0.014175,
1462358784,0.007288,0.088948,0.001812,0.059880,
1462358784,0.052360,0.098564,0.001810,0.075091,
1462358784,0.022775,0.090150,0.001810,0.014220,
1462358785,0.007288,0.088948,0.001812,0.014175,
1462358785,0.007288,0.086544,0.001812,0.014175,
1462358785,0.007288,0.088948,0.001812,0.014175,
1462358786,0.007288,0.088948,0.001810,0.016065,
1462358786,0.007288,0.088948,0.001812,0.014175,
1462358786,0.081576,0.104574,0.001812,0.144040,
1462358787,0.007288,0.088948,0.001812,0.009450,
1462358787,0.007288,0.087746,0.001812,0.014175,
1462358787,0.007288,0.090150,0.001810,0.026460,
1462358787,0.393900,0.097362,0.001812,0.093632,
1462358788,0.083424,0.092554,0.001810,0.014170,
1462358788,0.007288,0.088948,0.001810,0.014175,
1462358788,0.007288,0.088948,0.001812,0.015120,
1462358789,0.007288,0.087746,0.001812,0.012285,
1462358789,0.007288,0.088948,0.001812,0.014175,
1462358789,0.007288,0.093756,0.001810,0.098371,
1462358789,0.156128,0.093756,0.001810,0.013764,
1462358790,0.007288,0.090150,0.001812,0.014175,
1462358790,0.007288,0.088948,0.001810,0.013230,
1462358790,0.007288,0.088948,0.001810,0.015120,
1462358791,0.007288,0.088948,0.001812,0.014175,
1462358791,0.007288,0.088948,0.001810,0.015120,
1462358791,0.007288,0.088948,0.001810,0.016065,
1462358792,0.007288,0.115392,0.001810,0.141700,
1462358792,0.007288,0.088948,0.001810,0.008505,
1462358792,0.007288,0.087746,0.001810,0.016065,
1462358792,0.007288,0.092554,0.001812,0.030240,
1462358793,0.320712,0.098564,0.001810,0.098415,
1462358793,0.076140,0.090150,0.001812,0.013344,
1462358793,0.007288,0.088948,0.001810,0.014175,
1462358794,0.007288,0.088948,0.001812,0.014175,
1462358794,0.007288,0.088948,0.001812,0.015120,
1462358794,0.007288,0.090150,0.001810,0.014175,
1462358794,0.007288,0.088948,0.001810,0.085995,
1462358795,0.007288,0.096160,0.001812,0.029988,
1462358795,0.007288,0.088948,0.001810,0.015078,
1462358795,0.007288,0.088948,0.001810,0.014175,
1462358796,0.007288,0.087746,0.001812,0.014175,
1462358796,0.007288,0.088948,0.001812,0.014175,
1462358796,0.007288,0.087746,0.001812,0.013230,
1462358797,0.007288,0.088948,0.001812,0.014175,
1462358797,0.132440,0.109382,0.001812,0.022680,
1462358797,0.007288,0.090150,0.001812,0.016816,
1462358797,0.007288,0.088948,0.001812,0.010395,
1462358798,0.007288,0.088948,0.001812,0.012285,
1462358798,0.504172,0.096160,0.001810,0.056952,
1462358798,0.049194,0.092554,0.001810,0.050471,
1462358799,0.007288,0.087746,0.001810,0.015405,
1462358799,0.007288,0.087746,0.001810,0.013230,
1462358799,0.007288,0.088948,0.001812,0.014175,
1462358799,0.007288,0.090150,0.001810,0.012285,
1462358800,0.056608,0.094958,0.001810,0.012285,
1462358800,0.090695,0.093756,0.001810,0.104195,
1462358800,0.007288,0.090150,0.002718,0.010850,
1462358801,0.007288,0.088948,0.001812,0.013230,
1462358801,0.007288,0.088948,0.001810,0.014175,
1462358801,0.007288,0.088948,0.001810,0.014175,
1462358801,0.007288,0.090150,0.001810,0.013230,
1462358802,0.007288,0.088948,0.001812,0.013230,
1462358802,0.007288,0.118998,0.001812,0.037800,
1462358802,0.007288,0.088948,0.001810,0.016677,
1462358803,0.007288,0.090150,0.001810,0.009450,
1462358803,0.007288,0.092554,0.001812,0.015120,
1462358803,0.393381,0.098564,0.001812,0.051740,
1462358804,0.064750,0.090150,0.001810,0.065243,
1462358804,0.007288,0.090150,0.001812,0.011550,
1462358804,0.007288,0.090150,0.001812,0.015120,
1462358804,0.007288,0.088948,0.001812,0.013230,
1462358805,0.007288,0.090150,0.001810,0.014175,
1462358805,0.007288,0.098564,0.001812,0.016065,
1462358805,0.007288,0.090150,0.001810,0.106408,
1462358806,0.007288,0.090150,0.001810,0.022330,
1462358806,0.007288,0.090150,0.001812,0.013230,
1462358806,0.007288,0.087746,0.001810,0.013230,
1462358806,0.007288,0.088948,0.001810,0.014175,
1462358807,0.007288,0.090150,0.001812,0.013230,
1462358807,0.007288,0.090150,0.001812,0.015120,
1462358807,0.118048,0.108180,0.001812,0.048246,
1462358808,0.007288,0.090150,0.001812,0.017964,
1462358808,0.007288,0.088948,0.001810,0.009450,
1462358808,0.007288,0.088948,0.001810,0.015120,
1462358809,0.536064,0.098564,0.001812,0.091970,
1462358809,0.021864,0.092554,0.001812,0.015990,
1462358809,0.007288,0.090150,0.001812,0.016354,
1462358809,0.007288,0.088948,0.002718,0.014175,
1462358810,0.007288,0.088948,0.001810,0.014175,
1462358810,0.007288,0.090150,0.001812,0.014175,
1462358810,0.086086,0.097362,0.001810,0.017974,
1462358811,0.071526,0.093756,0.002718,0.097686,
1462358811,0.007288,0.090150,0.001812,0.012192,
1462358811,0.007288,0.090150,0.002718,0.014175,
1462358811,0.007288,0.088948,0.001812,0.014175,
1462358812,0.007288,0.088948,0.001812,0.013230,
1462358812,0.007288,0.088948,0.001810,0.014175,
1462358812,0.007288,0.090150,0.001812,0.014175,
1462358813,0.506000,0.106978,0.001810,0.195200,
1462358813,0.339132,0.117796,0.102039,0.051658,
1462358813,0.316706,0.110584,0.018100,0.089936,
1462358814,0.522720,0.125008,0.089397,0.075570,
1462358814,0.854000,0.139432,0.065919,0.071398,
1462358814,0.365924,0.139432,0.084165,0.017220,
1462358814,0.024597,0.103372,0.070590,0.019120,
1462358815,0.007288,0.092554,0.038915,0.019845,
1462358815,0.007288,0.096160,0.002718,0.015120,
1462358815,0.808567,0.111786,0.002718,0.093310,
1462358816,1.011864,0.139432,0.080545,0.017220,
1462358816,1.489653,0.144240,0.098645,0.017192,
1462358816,0.768828,0.146644,0.108600,0.165240,
1462358816,0.930441,0.132220,0.107695,0.017220,
1462358817,0.777600,0.125008,0.074046,0.017220,
1462358817,0.837250,0.139432,0.065160,0.017220,
1462358817,0.274131,0.098564,0.113125,0.017220,
1462358818,0.008199,0.110584,0.030770,0.020538,
1462358818,0.008199,0.110584,0.002718,0.146720,
1462358818,0.337311,0.114190,0.002715,0.248637,
1462358818,0.645830,0.109382,0.002718,0.067705,
1462358819,0.024597,0.118998,0.075852,0.021240,
1462358819,0.775000,0.139432,0.074046,0.156728,
1462358819,1.051776,0.115392,0.009050,0.017220,
1462358820,0.378488,0.111786,0.002715,0.017220,
1462358820,0.276360,0.098564,0.002718,0.035495,
1462358820,1.116849,0.112988,0.016290,0.140128,
1462358820,0.374591,0.106978,0.019910,0.017220,
1462358821,0.014576,0.120200,0.122175,0.026933,
1462358821,0.008199,0.093756,0.022625,0.019020,
1462358821,0.008199,0.090150,0.002718,0.014175,
1462358822,0.683683,0.111786,0.002718,0.058986,
1462358822,1.321840,0.117796,0.002718,0.068880,
1462358822,1.051270,0.152654,0.112220,0.017192,
1462358822,0.051927,0.118998,0.049775,0.020145,
1462358823,0.557286,0.125008,0.029865,0.121072,
1462358823,0.890010,0.132220,0.090300,0.017192,
1462358823,0.838850,0.125008,0.045250,0.017220,
1462358824,0.490896,0.133422,0.129415,0.017192,
1462358824,0.081702,0.109382,0.043440,0.055728,
1462358824,0.847960,0.111786,0.002715,0.166725,
1462358824,0.699074,0.110584,0.002718,0.017220,
1462358825,0.404072,0.106978,0.002718,0.017220,
1462358825,0.008199,0.134624,0.074046,0.037719,
1462358825,0.919391,0.125008,0.075852,0.190070,
1462358826,0.754210,0.108180,0.012684,0.017220,
1462358826,0.196878,0.092554,0.002718,0.017220,
1462358826,0.059072,0.110584,0.002718,0.054850,
1462358826,0.770385,0.106978,0.016290,0.157080,
1462358827,0.031885,0.122604,0.108600,0.023640,
1462358827,0.008199,0.090150,0.048870,0.023625,
1462358827,0.008199,0.091352,0.002718,0.013230,
1462358828,0.407349,0.125008,0.002715,0.044145,
1462358828,1.220635,0.129816,0.002715,0.089936,
1462358828,1.084485,0.140634,0.097740,0.017192,
1462358828,0.119860,0.112988,0.069685,0.017220,
1462358829,0.526393,0.127412,0.020815,0.105340,
1462358829,0.911064,0.144240,0.088690,0.030750,
1462358829,0.912560,0.128614,0.086880,0.017220,
1462358830,0.809216,0.123806,0.052490,0.017220,
1462358830,0.654588,0.125008,0.105885,0.017220,
1462358830,0.396011,0.106978,0.002715,0.207252,
1462358830,0.676026,0.106978,0.002718,0.055350,
1462358831,0.549942,0.111786,0.002718,0.017220,
1462358831,1.031295,0.110584,0.024435,0.017220,
1462358831,0.161424,0.126210,0.076020,0.017220,
1462358832,0.243880,0.128614,0.075852,0.105924,
1462358832,0.638526,0.126210,0.041630,0.161523,
1462358832,0.459342,0.103372,0.002718,0.017220,
1462358832,0.156520,0.100968,0.002718,0.017220,
1462358833,0.035802,0.097362,0.002718,0.062529,
1462358833,0.876033,0.112988,0.021720,0.151130,
1462358833,0.062790,0.128614,0.111315,0.021384,
1462358834,0.008199,0.097362,0.041630,0.023875,
1462358834,0.008199,0.090150,0.002718,0.009450,
1462358834,0.375482,0.108180,0.002715,0.054065,
1462358834,1.287972,0.118998,0.002715,0.088632,
1462358835,1.320246,0.143038,0.105885,0.017192,
1462358835,0.302744,0.120200,0.051585,0.017220,
1462358835,1.068960,0.110584,0.047965,0.017220,
1462358836,0.858402,0.146644,0.099550,0.017192,
1462358836,0.880880,0.129816,0.083979,0.017192,
1462358836,0.749250,0.127412,0.038915,0.017220,
1462358836,0.528915,0.134624,0.129415,0.017220,
1462358837,0.124875,0.112988,0.025340,0.047025,
1462358837,0.860125,0.109382,0.002718,0.137521,
1462358837,0.523260,0.110584,0.002715,0.017220,
1462358838,0.510925,0.121402,0.066970,0.017220,
1462358838,0.008199,0.126210,0.074046,0.034286,
1462358838,0.916977,0.109382,0.019005,0.165675,
1462358838,0.736560,0.103372,0.002715,0.017220,
1462358839,0.162532,0.093756,0.002718,0.017220,
1462358839,0.174276,0.114190,0.002718,0.052900,
1462358839,0.838146,0.108180,0.011765,0.134750,
1462358840,0.546040,0.098564,0.011778,0.017220,
1462358840,0.405060,0.126210,0.069685,0.017220,
1462358840,0.008199,0.092554,0.002718,0.016065,
1462358840,0.556780,0.115392,0.002718,0.062708,
1462358841,1.275462,0.138230,0.002718,0.040590,
1462358841,1.041902,0.133422,0.119460,0.017192,
1462358841,0.139650,0.110584,0.058825,0.017220,
1462358842,0.673842,0.141836,0.035295,0.117729,
1462358842,1.259211,0.141836,0.095025,0.017220,
1462358842,1.737216,0.163472,0.086880,0.017192,
1462358842,0.589512,0.121402,0.051585,0.017220,
1462358843,0.497840,0.099766,0.026245,0.017220,
1462358843,1.161902,0.106978,0.020815,0.017220,
1462358843,0.517650,0.117796,0.002718,0.017192,
1462358844,0.008199,0.094958,0.018100,0.026700,
1462358844,0.145803,0.117796,0.084165,0.017220,
1462358844,0.008235,0.117796,0.061540,0.079698,
1462358844,0.261800,0.096160,0.002718,0.097605,
1462358845,0.008199,0.090150,0.002715,0.015240,
1462358845,0.008199,0.088948,0.002718,0.014175,
1462358845,0.008199,0.087746,0.001810,0.015120,
1462358846,0.007288,0.087746,0.001812,0.015120,
1462358846,0.283452,0.097362,0.001810,0.060300,
1462358846,0.715088,0.105776,0.001810,0.051702,
1462358846,1.695463,0.150250,0.085975,0.017192,
1462358847,0.117376,0.111786,0.059730,0.017052,
1462358847,0.732598,0.120200,0.022625,0.111072,
1462358847,0.992036,0.144240,0.112220,0.017220,
